image_name,dice_simple,dice_simple_inv,dice_adapt_mean,dice_adapt_gauss,dice_otsu,dice_rc
healthy-01-roi1.tif,0.05594141270966218,0.3853857755333751,0.4172722521033907,0.40898076760145724,0.5125828812537673,0.5125828812537673
healthy-01-roi2.tif,0.019091797810960532,0.5496655186846917,0.48140809551993,0.4725054082412529,0.5562911916553315,0.5572745152709434
healthy-01-roi3.tif,0.027455576017028197,0.4291787516389209,0.4618874038072094,0.4516957277735346,0.5851124341132304,0.5905389236964325
healthy-01-roi4.tif,0.10817979063272318,0.4842703009653606,0.4729790084859312,0.46365956969339955,0.6055758461163867,0.6089448974549049
healthy-01-roi5.tif,0.019944522914078586,0.5416572759371948,0.4788349247784571,0.4707710234997087,0.5919475424748657,0.5949976133651551
healthy-02-roi1.tif,0.02591671109531426,0.6446205564259747,0.4939061223039477,0.4852113262792054,0.669503066051039,0.669503066051039
healthy-02-roi2.tif,0.009086143630962782,0.5072229725761935,0.471655389205605,0.4603837426319535,0.614499795951294,0.6239027421735415
healthy-02-roi3.tif,0.036161921145946706,0.5504332214503161,0.48890002770046564,0.48152943663460523,0.6010120529575136,0.6044490410610927
healthy-02-roi4.tif,0.007050295417307979,0.5310012773901935,0.4622022831506908,0.4527157192558728,0.5383535929726084,0.5383535929726084
healthy-02-roi5.tif,0.017542243269638283,0.5579102270095838,0.47429295935001425,0.46604239823123944,0.6399616214919644,0.6430206801556131
healthy-03-roi1.tif,0.03810105560539829,0.5132943084843783,0.47502607168340744,0.46643275500055253,0.5774523109402097,0.5811591581873042
healthy-03-roi2.tif,0.05165873252008331,0.5035116327881557,0.4755214924566667,0.4686558210618028,0.609239014174895,0.61169333226899
healthy-03-roi3.tif,0.04206075847866893,0.5430773570377598,0.4947118383162812,0.48892849068397326,0.6042851340373679,0.6042851340373679
healthy-03-roi4.tif,0.07462370897810991,0.49935746591231495,0.45721397304952366,0.45193038837319405,0.5804150525125932,0.583776699136964
healthy-04-roi1.tif,0.13849358413763496,0.5062523811539601,0.45830893547253776,0.4493420664424382,0.6005579931323922,0.6005579931323922
healthy-04-roi2.tif,0.04138657163683486,0.6834249084249084,0.5129399101460127,0.5042666729354239,0.695654258251636,0.695654258251636
healthy-04-roi3.tif,0.06616453477046945,0.6145291354042494,0.5199119755803223,0.5101875846984142,0.7053321038472141,0.7082019687810334
healthy-04-roi4.tif,0.035905304062289395,0.6527825720093583,0.5044392186975092,0.49581648053124056,0.7508374526083409,0.7549351518620194
healthy-04-roi5.tif,0.12707200102996555,0.5048867132391684,0.48452965262900993,0.4756376094404263,0.5421326410755002,0.5451640604717113
healthy-05-roi3.tif,0.13583506268649384,0.6270440641351407,0.49485044231717124,0.48710176789686616,0.6767203820102009,0.6779366124329916
healthy-06-roi1.tif,0.15294348331045718,0.49307648704821716,0.42992792586660566,0.4237913959412657,0.5811676176712431,0.5836986872528334
healthy-06-roi2.tif,0.18003521768170502,0.44620570800901466,0.4191468402041852,0.4133735876128415,0.5177908075434577,0.5200619715351085
healthy-07-roi1.tif,0.1320323156017207,0.3895967942612471,0.3994548891461395,0.39229504345783417,0.49585517880492047,0.49889363453918595
healthy-07-roi2.tif,0.2621842513486606,0.33167286923223566,0.40098768640956495,0.3962703198741479,0.42067245152502947,0.4219107328987694
healthy-08-roi1.tif,0.28211134535800736,0.44863038634609503,0.48020866573248056,0.47302245923780617,0.5936916062485985,0.5948746461787303
healthy-09-roi1.tif,0.07878050674189291,0.412683381318589,0.4439972966330794,0.43785054627595005,0.6426960958822832,0.6478311450889147
healthy-10-roi1.tif,0.06510023712006897,0.5628305899399387,0.48864837333672884,0.4821641284438923,0.6526128903239652,0.656387838689351
healthy-10-roi2.tif,0.22765945615303343,0.2824061525952026,0.3379236899122324,0.3328376567347763,0.38317620523471857,0.3855830670926518
healthy-10-roi3.tif,0.029549824190670846,0.49092695591032426,0.4209985768152941,0.4132735796208391,0.4944399588960658,0.49557636184531534
healthy-10-roi4.tif,0.0526093808963573,0.41008136400888834,0.3994722783243208,0.3924925913730655,0.4084473768583048,0.4084473768583048
healthy-11-roi1.tif,0.08332090903282145,0.5108552515756487,0.47917356635161645,0.4721087215483342,0.6054910071577753,0.6080578554845603
